Series Name,Series Code,Country Name,Country Code,2014 [YR2014]
Income share held by lowest 20%,SI.DST.FRST.20,Morocco,MAR,..
Income share held by lowest 20%,SI.DST.FRST.20,Mozambique,MOZ,..
Income share held by lowest 20%,SI.DST.FRST.20,Myanmar,MMR,..
Income share held by lowest 20%,SI.DST.FRST.20,Namibia,NAM,..
Income share held by lowest 20%,SI.DST.FRST.20,Nauru,NRU,..
Income share held by lowest 20%,SI.DST.FRST.20,Nepal,NPL,..
Income share held by lowest 20%,SI.DST.FRST.20,Netherlands,NLD,8.8
Income share held by lowest 20%,SI.DST.FRST.20,New Caledonia,NCL,..
Income share held by lowest 20%,SI.DST.FRST.20,New Zealand,NZL,..
Income share held by lowest 20%,SI.DST.FRST.20,Nicaragua,NIC,5
Income share held by lowest 20%,SI.DST.FRST.20,Niger,NER,7.8
Income share held by lowest 20%,SI.DST.FRST.20,Nigeria,NGA,..
Income share held by lowest 20%,SI.DST.FRST.20,Northern Mariana Islands,MNP,..
Income share held by lowest 20%,SI.DST.FRST.20,Norway,NOR,9.1
Income share held by lowest 20%,SI.DST.FRST.20,Oman,OMN,..
Income share held by lowest 20%,SI.DST.FRST.20,Pakistan,PAK,..
Income share held by lowest 20%,SI.DST.FRST.20,Palau,PLW,..
Income share held by lowest 20%,SI.DST.FRST.20,Panama,PAN,3.4
Income share held by lowest 20%,SI.DST.FRST.20,Papua New Guinea,PNG,..
Income share held by lowest 20%,SI.DST.FRST.20,Paraguay,PRY,3.8
Income share held by lowest 20%,SI.DST.FRST.20,Peru,PER,4.6
Income share held by lowest 20%,SI.DST.FRST.20,Philippines,PHL,..
Income share held by lowest 20%,SI.DST.FRST.20,Poland,POL,8
Income share held by lowest 20%,SI.DST.FRST.20,Portugal,PRT,6.5
Income share held by lowest 20%,SI.DST.FRST.20,Puerto Rico,PRI,..
Income share held by lowest 20%,SI.DST.FRST.20,Qatar,QAT,..
Income share held by lowest 20%,SI.DST.FRST.20,Romania,ROU,..
Income share held by lowest 20%,SI.DST.FRST.20,Russian Federation,RUS,6.6
Income share held by lowest 20%,SI.DST.FRST.20,Rwanda,RWA,..
Income share held by lowest 20%,SI.DST.FRST.20,Samoa,WSM,..
Income share held by lowest 20%,SI.DST.FRST.20,San Marino,SMR,..
Income share held by lowest 20%,SI.DST.FRST.20,Sao Tome and Principe,STP,..
Income share held by lowest 20%,SI.DST.FRST.20,Saudi Arabia,SAU,..
Income share held by lowest 20%,SI.DST.FRST.20,Senegal,SEN,..
Income share held by lowest 20%,SI.DST.FRST.20,Serbia,SRB,..
Income share held by lowest 20%,SI.DST.FRST.20,Seychelles,SYC,..
Income share held by lowest 20%,SI.DST.FRST.20,Sierra Leone,SLE,..
Income share held by lowest 20%,SI.DST.FRST.20,Singapore,SGP,..
Income share held by lowest 20%,SI.DST.FRST.20,Sint Maarten (Dutch part),SXM,..
Income share held by lowest 20%,SI.DST.FRST.20,Slovak Republic,SVK,8.4
Income share held by lowest 20%,SI.DST.FRST.20,Slovenia,SVN,9.4
Income share held by lowest 20%,SI.DST.FRST.20,Solomon Islands,SLB,..
Income share held by lowest 20%,SI.DST.FRST.20,Somalia,SOM,..
Income share held by lowest 20%,SI.DST.FRST.20,South Africa,ZAF,..
Income share held by lowest 20%,SI.DST.FRST.20,South Sudan,SSD,..
Income share held by lowest 20%,SI.DST.FRST.20,Spain,ESP,5.7
Income share held by lowest 20%,SI.DST.FRST.20,Sri Lanka,LKA,..
Income share held by lowest 20%,SI.DST.FRST.20,St. Kitts and Nevis,KNA,..
Income share held by lowest 20%,SI.DST.FRST.20,St. Lucia,LCA,..
Income share held by lowest 20%,SI.DST.FRST.20,St. Martin (French part),MAF,..
Income share held by lowest 20%,SI.DST.FRST.20,St. Vincent and the Grenadines,VCT,..
Income share held by lowest 20%,SI.DST.FRST.20,Sudan,SDN,..
Income share held by lowest 20%,SI.DST.FRST.20,Suriname,SUR,..
Income share held by lowest 20%,SI.DST.FRST.20,Swaziland,SWZ,..
Income share held by lowest 20%,SI.DST.FRST.20,Sweden,SWE,9
Income share held by lowest 20%,SI.DST.FRST.20,Switzerland,CHE,..
Income share held by lowest 20%,SI.DST.FRST.20,Syrian Arab Republic,SYR,..
Income share held by lowest 20%,SI.DST.FRST.20,Tajikistan,TJK,8.8
Income share held by lowest 20%,SI.DST.FRST.20,Tanzania,TZA,..
Income share held by lowest 20%,SI.DST.FRST.20,Thailand,THA,..
Income share held by lowest 20%,SI.DST.FRST.20,Timor-Leste,TLS,..
Income share held by lowest 20%,SI.DST.FRST.20,Togo,TGO,..
Income share held by lowest 20%,SI.DST.FRST.20,Tonga,TON,..
Income share held by lowest 20%,SI.DST.FRST.20,Trinidad and Tobago,TTO,..
Income share held by lowest 20%,SI.DST.FRST.20,Tunisia,TUN,..
Income share held by lowest 20%,SI.DST.FRST.20,Turkey,TUR,5.8
Income share held by lowest 20%,SI.DST.FRST.20,Turkmenistan,TKM,..
Income share held by lowest 20%,SI.DST.FRST.20,Turks and Caicos Islands,TCA,..
Income share held by lowest 20%,SI.DST.FRST.20,Tuvalu,TUV,..
Income share held by lowest 20%,SI.DST.FRST.20,Uganda,UGA,..
Income share held by lowest 20%,SI.DST.FRST.20,Ukraine,UKR,10.4
Income share held by lowest 20%,SI.DST.FRST.20,United Arab Emirates,ARE,..
Income share held by lowest 20%,SI.DST.FRST.20,United Kingdom,GBR,7.3
Income share held by lowest 20%,SI.DST.FRST.20,United States,USA,..
Income share held by lowest 20%,SI.DST.FRST.20,Uruguay,URY,5.2
Income share held by lowest 20%,SI.DST.FRST.20,Uzbekistan,UZB,..
Income share held by lowest 20%,SI.DST.FRST.20,Vanuatu,VUT,..
Income share held by lowest 20%,SI.DST.FRST.20,"Venezuela, RB",VEN,..
Income share held by lowest 20%,SI.DST.FRST.20,Vietnam,VNM,7.1
Income share held by lowest 20%,SI.DST.FRST.20,Virgin Islands (U.S.),VIR,..
Income share held by lowest 20%,SI.DST.FRST.20,West Bank and Gaza,PSE,..
Income share held by lowest 20%,SI.DST.FRST.20,"Yemen, Rep.",YEM,7.3
Income share held by lowest 20%,SI.DST.FRST.20,Zambia,ZMB,..
Income share held by lowest 20%,SI.DST.FRST.20,Zimbabwe,ZWE,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Afghanistan,AFG,62.9026829268293
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Albania,ALB,77.9983902439024
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Algeria,DZA,75.6350243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,American Samoa,ASM,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Andorra,AND,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Angola,AGO,60.8067317073171
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Antigua and Barbuda,ATG,75.9240975609756
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Argentina,ARG,76.134
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Armenia,ARM,74.0195853658537
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Aruba,ABW,75.4567804878049
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Australia,AUS,82.3
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Austria,AUT,81.490243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Azerbaijan,AZE,71.724756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Bahamas, The",BHS,75.2176341463415
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bahrain,BHR,76.7254634146341
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bangladesh,BGD,71.8716585365854
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Barbados,BRB,75.4839024390244
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Belarus,BLR,72.9707317073171
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Belgium,BEL,81.2878048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Belize,BLZ,70.147512195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Benin,BEN,60.3181219512195
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bermuda,BMU,80.7973170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bhutan,BTN,69.4179756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bolivia,BOL,68.3503170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bosnia and Herzegovina,BIH,76.4635609756098
